"TEAM"	"POS.RANK"	"PLAYER"	"AGE"	"GP"	"W"	"L"	"MIN"	"PTS"	"FGM"	"FGA"	"FG_PCT"	"2PA"	"2PM"	"FG2_PCT"	"3PA"	"3PM"	"FG3_PCT"	"2PT_ATT_PER"	"3PT_ATT_PER"	"FTM"	"FTA"	"FT_PCT"	"PER_PTS_FT"	"PER_PTS_2P"	"PER_PTS_3P"	"OREB"	"DREB"	"REB"	"AST"	"TOV"	"STL"	"BLK"	"PF"	"FP"	"DD2"	"TD3"	"X..."	"POSITION"	"PLAYER_ID"	"RANK"	"color"	"team_color"
"395"	"MIN"	109	"Jarrett Culver"	21	63	19	44	23.9	9.2	3.7	9	40.4	5.5	2.7	49.09	3.5	1	29.9	61.11	38.89	0.9	1.9	46.2	9.78	58.7	32.61	1.1	2.3	3.4	1.7	1.3	0.9	0.6	2	19.1	0	0	-1.6	"Guard"	1629633	158	"#7570B3"	"#005083"
"396"	"MIN"	194	"Jacob Evans"	22	29	8	21	14.4	4.4	1.6	4.6	33.6	3.3	1.2	36.36	1.3	0.4	33.3	71.74	28.26	0.9	1	86.2	20.45	54.55	27.27	0.3	1.1	1.4	1.1	0.9	0.4	0.4	1.4	9.2	0	0	-3.5	"Guard"	NA	NA	"#7570B3"	"#005083"
"397"	"MIN"	225	"Evan Turner"	31	19	3	16	13.2	3.3	1.3	3.5	37.3	3.2	1.3	40.62	0.3	0	0	91.43	8.57	0.6	0.7	85.7	18.18	78.79	0	0.4	1.6	2	2	1.4	0.5	0.4	1.1	10	0	0	-3.4	"Forward"	NA	NA	"#D95F02"	"#005083"
"398"	"MIN"	38	"Naz Reid"	20	30	8	22	16.5	9	3.3	8.1	41.2	4.9	2.2	44.9	3.2	1.1	33	60.49	39.51	1.2	1.8	69.8	13.33	48.89	36.67	1.1	3	4.1	1.2	0.7	0.6	0.7	2.8	19	2	0	0.2	"Center"	NA	NA	"#1B9E77"	"#005083"
"399"	"MIN"	278	"Jarred Vanderbilt"	20	11	6	5	4.2	1.1	0.5	0.7	62.5	0.6	0.5	83.33	0.1	0	0	85.71	14.29	0.2	0.2	100	18.18	90.91	0	0.3	0.5	0.8	0.2	0.6	0.3	0.1	0.5	2.8	0	0	-2.5	"Forward"	NA	NA	"#D95F02"	"#005083"
"400"	"MIN"	12	"D'Angelo Russell"	24	45	11	34	32.3	23.1	8	18.8	42.6	9.2	4.5	48.91	9.6	3.5	36.7	48.94	51.06	3.6	4.4	80.9	15.58	38.96	45.45	0.4	3.6	3.9	6.3	3.3	1.1	0.3	1.9	38.1	3	0	-5.6	"Guard"	1626156	17	"#7570B3"	"#005083"
"401"	"MIN"	198	"Jacob Evans"	22	29	8	21	14.4	4.4	1.6	4.6	33.6	3.3	1.2	36.36	1.3	0.4	33.3	71.74	28.26	0.9	1	86.2	20.45	54.55	27.27	0.3	1.1	1.4	1.1	0.9	0.4	0.4	1.4	9.2	0	0	-3.5	"Forward"	NA	NA	"#D95F02"	"#005083"
"402"	"MIN"	77	"Malik Beasley"	23	55	30	25	22	11.2	4.1	9.7	42.5	4.7	2.2	46.81	5	1.9	38.8	48.45	51.55	1	1.2	81.8	8.93	39.29	50.89	0.3	2.4	2.7	1.4	1	0.7	0.1	1.4	18	1	0	-0.9	"Guard"	1627736	114	"#7570B3"	"#005083"
"403"	"NOP"	170	"Nickeil Alexander-Walker"	21	41	18	23	12.2	5.1	1.9	5.5	33.9	2.6	0.9	34.62	2.9	1	34.2	47.27	52.73	0.4	0.7	60.7	7.84	35.29	58.82	0.2	1.8	2	1.8	1	0.3	0.2	1.1	10.5	0	0	-1.5	"Guard"	NA	NA	"#7570B3"	"#002b5c"
"404"	"NOP"	93	"Josh Hart"	25	57	24	33	27.4	10.2	3.5	8.4	41.6	2.7	1.6	59.26	5.7	1.9	34.2	32.14	67.86	1.2	1.6	74.7	11.76	31.37	55.88	0.9	5.5	6.5	1.6	1.1	1	0.4	2.5	23.5	9	0	-1.4	"Guard"	1628404	136	"#7570B3"	"#002b5c"
"405"	"NOP"	66	"Lonzo Ball"	22	56	24	32	32.4	12.4	4.6	11.2	41.2	4.7	2.1	44.68	6.5	2.5	38.3	41.96	58.04	0.7	1.2	56.7	5.65	33.87	60.48	1.1	5.1	6.2	7	3.1	1.4	0.5	2	33.2	12	3	0.5	"Guard"	1628366	98	"#7570B3"	"#002b5c"
"406"	"NOP"	213	"Kenrich Williams"	25	35	12	23	22.3	3.8	1.4	4.1	34.3	1.4	0.7	50	2.7	0.7	26	34.15	65.85	0.3	0.7	37.5	7.89	36.84	55.26	1.4	3.7	5.1	1.5	0.6	0.7	0.6	2.3	15.5	0	0	-1.4	"Forward"	NA	NA	"#D95F02"	"#002b5c"
"407"	"NOP"	8	"Brandon Ingram"	22	56	23	33	34.3	24.3	8.4	18	46.6	11.7	6	51.28	6.3	2.4	38.7	65	35	5.1	5.9	85.8	20.99	49.38	29.63	0.9	5.4	6.3	4.3	3.1	1	0.7	2.9	40.1	9	0	0	"Forward"	1627742	13	"#D95F02"	"#002b5c"
"408"	"NOP"	117	"E'Twaun Moore"	31	51	26	25	18.8	8.6	3.4	8	42.4	4.9	2.2	44.9	3.1	1.2	37.5	61.25	38.75	0.6	0.8	67.4	6.98	51.16	41.86	0.6	1.8	2.4	1.4	0.7	0.5	0.2	1.5	15.1	0	0	-0.6	"Guard"	202734	169	"#7570B3"	"#002b5c"
"409"	"NOP"	49	"JJ Redick"	35	54	24	30	26.4	14.9	4.6	10.3	45	3.9	1.7	43.59	6.4	2.9	45.2	37.86	62.14	2.7	3	90.2	18.12	22.82	58.39	0.2	2.4	2.6	2	1.2	0.4	0.2	1.6	21.4	0	0	0.2	"Guard"	200755	75	"#7570B3"	"#002b5c"
"410"	"NOP"	45	"Jahlil Okafor"	24	28	9	19	15.1	7.6	3.1	5.1	61.1	5	3.1	62	0.1	0	50	98.04	1.96	1.3	2.1	63.8	17.11	81.58	0	1.6	2.6	4.3	1.3	1.3	0.3	0.7	2.3	16.2	2	0	-4	"Center"	NA	NA	"#1B9E77"	"#002b5c"
"411"	"NOP"	108	"Derrick Favors"	28	45	22	23	24.2	9.2	4.2	6.8	62	6.6	4.2	63.64	0.2	0	14.3	97.06	2.94	0.8	1.4	58.1	8.7	91.3	0	3.3	6.6	9.9	1.7	1.1	0.6	1	2.2	27.1	16	0	3.1	"Forward"	202324	157	"#D95F02"	"#002b5c"
"412"	"NOP"	10	"Zion Williamson"	19	19	10	9	29.7	23.6	9.1	15.4	58.9	14.7	8.8	59.86	0.7	0.3	46.2	95.45	4.55	5.2	8	64.5	22.03	74.58	3.81	2.9	3.9	6.8	2.2	2.7	0.8	0.5	1.7	36.2	2	0	6.3	"Forward"	NA	NA	"#D95F02"	"#002b5c"
"413"	"NOP"	209	"Kenrich Williams"	25	35	12	23	22.3	3.8	1.4	4.1	34.3	1.4	0.7	50	2.7	0.7	26	34.15	65.85	0.3	0.7	37.5	7.89	36.84	55.26	1.4	3.7	5.1	1.5	0.6	0.7	0.6	2.3	15.5	0	0	-1.4	"Guard"	NA	NA	"#7570B3"	"#002b5c"
"414"	"NOP"	48	"Jaxson Hayes"	19	56	26	30	17	7.5	2.8	4.2	66	4.1	2.8	68.29	0.1	0	25	97.62	2.38	1.9	3.1	63	25.33	74.67	0	1.5	2.5	4	0.9	0.7	0.4	0.9	2.5	17	3	0	-0.9	"Center"	1629637	191	"#1B9E77"	"#002b5c"
"415"	"NOP"	23	"Jrue Holiday"	29	55	24	31	34.9	19.6	7.7	16.9	45.2	11	5.6	50.91	5.9	2.1	35.7	65.09	34.91	2.2	3.1	70	11.22	57.14	32.14	1.3	3.6	4.9	6.9	2.9	1.7	0.8	2.3	40.3	10	1	0.7	"Guard"	201950	32	"#7570B3"	"#002b5c"
"416"	"NOP"	130	"Jahlil Okafor"	24	28	9	19	15.1	7.6	3.1	5.1	61.1	5	3.1	62	0.1	0	50	98.04	1.96	1.3	2.1	63.8	17.11	81.58	0	1.6	2.6	4.3	1.3	1.3	0.3	0.7	2.3	16.2	2	0	-4	"Forward"	NA	NA	"#D95F02"	"#002b5c"
"417"	"NOP"	165	"Frank Jackson"	21	51	24	27	12.9	5.6	1.9	5	38.5	2.6	1.1	42.31	2.4	0.8	32.5	52	48	0.9	1.3	75	16.07	39.29	42.86	0.4	1	1.4	0.8	0.8	0.3	0.1	1.3	8.7	0	0	-1.6	"Guard"	1628402	231	"#7570B3"	"#002b5c"
"418"	"NOP"	139	"Nicolo Melli"	29	52	24	28	17.1	6.8	2.4	5.3	44.2	1.8	1.1	61.11	3.5	1.3	36.1	33.96	66.04	0.8	1.2	73.3	11.76	32.35	57.35	0.7	2.3	3	1.3	0.8	0.6	0.4	2	14.4	0	0	-1.8	"Forward"	1629740	204	"#D95F02"	"#002b5c"
"419"	"NOP"	256	"Josh Gray"	26	2	1	1	11.4	1	0.5	1	50	1	0.5	50	0	0	0	100	0	0	0	0	0	100	0	0.5	0.5	1	1	2.5	0	0	0.5	1.2	0	0	-3.5	"Guard"	NA	NA	"#7570B3"	"#002b5c"
"420"	"NOP"	270	"Zylan Cheatham"	24	3	2	1	10.2	1.3	0.7	1.7	40	1.4	0.7	50	0.3	0	0	82.35	17.65	0	0	0	0	107.69	0	0.3	1.7	2	0.7	1	0	0.3	1.7	4.7	0	0	-10	"Forward"	NA	NA	"#D95F02"	"#002b5c"
"421"	"NOP"	133	"Jaxson Hayes"	19	56	26	30	17	7.5	2.8	4.2	66	4.1	2.8	68.29	0.1	0	25	97.62	2.38	1.9	3.1	63	25.33	74.67	0	1.5	2.5	4	0.9	0.7	0.4	0.9	2.5	17	3	0	-0.9	"Forward"	1629637	191	"#D95F02"	"#002b5c"
"422"	"NYK"	123	"Reggie Bullock"	29	29	9	20	23.6	8.1	3.1	7.7	40.2	3.9	1.8	46.15	3.8	1.3	33.3	50.65	49.35	0.6	0.7	81	7.41	44.44	48.15	0.4	1.9	2.3	1.4	0.7	0.9	0.1	1.9	15.3	0	0	-2.7	"Forward"	NA	NA	"#D95F02"	"#006bb6"
"423"	"NYK"	125	"Reggie Bullock"	29	29	9	20	23.6	8.1	3.1	7.7	40.2	3.9	1.8	46.15	3.8	1.3	33.3	50.65	49.35	0.6	0.7	81	7.41	44.44	48.15	0.4	1.9	2.3	1.4	0.7	0.9	0.1	1.9	15.3	0	0	-2.7	"Guard"	NA	NA	"#7570B3"	"#006bb6"
"424"	"NYK"	157	"Taj Gibson"	34	62	21	41	16.5	6.1	2.7	4.6	58.4	4.4	2.6	59.09	0.2	0.1	28.6	95.65	4.35	0.7	0.9	73.2	11.48	85.25	4.92	1.8	2.5	4.3	0.8	0.8	0.4	0.5	2	14.5	0	0	-4.2	"Forward"	201959	220	"#D95F02"	"#006bb6"
"425"	"NYK"	166	"Dennis Smith Jr."	22	34	7	27	15.8	5.5	2.1	6.2	34.1	4.6	1.6	34.78	1.6	0.5	29.6	74.19	25.81	0.8	1.6	50.9	14.55	58.18	27.27	0.6	1.7	2.3	2.9	1.7	0.8	0.2	1.9	14	0	0	-5.7	"Guard"	NA	NA	"#7570B3"	"#006bb6"
"426"	"NYK"	33	"Mitchell Robinson"	21	61	20	41	23.2	9.7	4.1	5.6	74.2	5.6	4.1	73.21	0	0	0	100	0	1.4	2.4	56.8	14.43	84.54	0	3	4	7	0.6	0.6	0.9	2	3.2	26.8	8	0	-1.8	"Center"	NA	NA	"#1B9E77"	"#006bb6"
"427"	"NYK"	101	"Mitchell Robinson"	21	61	20	41	23.2	9.7	4.1	5.6	74.2	5.6	4.1	73.21	0	0	0	100	0	1.4	2.4	56.8	14.43	84.54	0	3	4	7	0.6	0.6	0.9	2	3.2	26.8	8	0	-1.8	"Forward"	NA	NA	"#D95F02"	"#006bb6"
"428"	"NYK"	92	"Bobby Portis"	25	66	21	45	21.1	10.1	4	8.9	45	6.1	3	49.18	2.8	1	35.8	68.54	31.46	1.1	1.4	76.3	10.89	59.41	29.7	1.2	3.9	5.1	1.5	1.1	0.5	0.3	1.7	19.7	5	0	-2.9	"Forward"	1626171	137	"#D95F02"	"#006bb6"
"429"	"NYK"	160	"Maurice Harkless"	26	62	39	23	23	5.8	2.3	4.6	50.2	3	1.8	60	1.6	0.5	34.7	65.22	34.78	0.6	1.1	59.1	10.34	62.07	25.86	0.9	3	3.9	1.1	0.9	0.9	0.5	2.4	15.6	0	0	0.3	"Guard"	203090	226	"#7570B3"	"#006bb6"
"430"	"NYK"	5	"Julius Randle"	25	64	21	43	32.5	19.5	7.2	15.7	46	12.1	6.2	51.24	3.6	1	27.7	77.07	22.93	4	5.5	73.3	20.51	63.59	15.38	2.4	7.4	9.7	3.1	3	0.8	0.3	2.8	36.2	30	0	-3.8	"Center"	203944	33	"#1B9E77"	"#006bb6"
"431"	"NYK"	95	"Elfrid Payton"	26	45	17	28	27.7	10	4.3	9.8	43.9	8.3	4	48.19	1.5	0.3	20.3	84.69	15.31	1.1	1.9	57	11	80	9	1.2	3.6	4.7	7.2	2.1	1.6	0.4	2	30.1	6	1	-1.9	"Guard"	NA	NA	"#7570B3"	"#006bb6"
"432"	"NYK"	256	"Ignas Brazdeikis"	21	9	1	8	5.9	1.9	0.7	2.4	27.3	1.4	0.6	42.86	1	0.1	11.1	58.33	41.67	0.4	0.6	80	21.05	63.16	15.79	0.2	0.3	0.6	0.4	0.2	0	0.1	0.3	3.3	0	0	-1.3	"Forward"	NA	NA	"#D95F02"	"#006bb6"
"433"	"NYK"	145	"Damyean Dotson"	25	48	14	34	17.4	6.7	2.5	6	41.4	2.6	1.3	50	3.4	1.2	36.2	43.33	56.67	0.5	0.7	66.7	7.46	38.81	53.73	0.2	1.7	1.9	1.2	0.4	0.5	0.1	0.9	12	0	0	-1.8	"Guard"	1628422	208	"#7570B3"	"#006bb6"
"434"	"NYK"	49	"RJ Barrett"	19	56	17	39	30.4	14.3	5.2	13	40.2	9.5	4.1	43.16	3.5	1.1	32	73.08	26.92	2.8	4.5	61.4	19.58	57.34	23.08	0.9	4.1	5	2.6	2.2	1	0.3	2.2	25.8	2	0	-5.8	"Forward"	1629628	82	"#D95F02"	"#006bb6"
"435"	"NYK"	53	"RJ Barrett"	19	56	17	39	30.4	14.3	5.2	13	40.2	9.5	4.1	43.16	3.5	1.1	32	73.08	26.92	2.8	4.5	61.4	19.58	57.34	23.08	0.9	4.1	5	2.6	2.2	1	0.3	2.2	25.8	2	0	-5.8	"Guard"	1629628	82	"#7570B3"	"#006bb6"
"436"	"NYK"	146	"Kevin Knox II"	20	65	21	44	17.9	6.4	2.2	6.2	35.9	3.1	1.2	38.71	3.1	1	32.7	50	50	1	1.6	65.3	15.62	37.5	46.88	0.4	2.4	2.8	0.9	0.7	0.4	0.4	1.6	12.9	0	0	-2.8	"Forward"	1628995	212	"#D95F02"	"#006bb6"
"437"	"NYK"	171	"Wayne Ellington"	32	36	9	27	15.5	5.1	1.7	4.8	35.1	0.8	0.3	37.5	4	1.4	35	16.67	83.33	0.3	0.4	84.6	5.88	11.76	82.35	0.1	1.7	1.8	1.2	0.5	0.4	0.1	1.1	10	0	0	-0.5	"Guard"	NA	NA	"#7570B3"	"#006bb6"
"438"	"NYK"	21	"Julius Randle"	25	64	21	43	32.5	19.5	7.2	15.7	46	12.1	6.2	51.24	3.6	1	27.7	77.07	22.93	4	5.5	73.3	20.51	63.59	15.38	2.4	7.4	9.7	3.1	3	0.8	0.3	2.8	36.2	30	0	-3.8	"Forward"	203944	33	"#D95F02"	"#006bb6"
"439"	"NYK"	173	"Kadeem Allen"	27	10	3	7	11.7	5	1.9	4.4	43.2	2.8	1.4	50	1.6	0.5	31.3	63.64	36.36	0.7	1.1	63.6	14	56	30	0.2	0.7	0.9	2.1	0.8	0.5	0.2	0.7	10.5	0	0	-2.1	"Guard"	NA	NA	"#7570B3"	"#006bb6"
"440"	"NYK"	167	"Maurice Harkless"	26	62	39	23	23	5.8	2.3	4.6	50.2	3	1.8	60	1.6	0.5	34.7	65.22	34.78	0.6	1.1	59.1	10.34	62.07	25.86	0.9	3	3.9	1.1	0.9	0.9	0.5	2.4	15.6	0	0	0.3	"Forward"	203090	226	"#D95F02"	"#006bb6"
"441"	"NYK"	148	"Allonzo Trier"	24	24	2	22	12.1	6.5	2.1	4.4	48.1	2.2	1.3	59.09	2.2	0.8	35.8	50	50	1.4	1.8	79.1	21.54	40	36.92	0.3	1	1.2	1.2	0.9	0.1	0.2	1.2	9.6	0	0	-3	"Guard"	NA	NA	"#7570B3"	"#006bb6"
"442"	"NYK"	152	"Frank Ntilikina"	21	57	19	38	20.8	6.3	2.3	5.8	39.3	3.4	1.5	44.12	2.4	0.8	32.1	58.62	41.38	0.9	1	86.4	14.29	47.62	38.1	0.4	1.7	2.1	3	1.2	0.9	0.3	2.5	15.8	1	0	-1.7	"Guard"	1628373	216	"#7570B3"	"#006bb6"
"443"	"OKC"	226	"Deonte Burton"	26	34	20	14	8.4	2.8	1.1	3.1	37.1	1.7	0.8	47.06	1.4	0.3	21.7	54.84	45.16	0.2	0.4	50	7.14	57.14	32.14	0.2	1.2	1.4	0.3	0.4	0.1	0.3	0.8	5.9	0	0	-2.3	"Guard"	NA	NA	"#7570B3"	"#007dc3"
"444"	"OKC"	34	"Chris Paul"	34	63	40	23	31.8	17.7	6.3	12.8	48.9	8.4	4.7	55.95	4.4	1.6	36.2	65.62	34.38	3.6	4	90	20.34	53.11	27.12	0.3	4.6	4.9	6.8	2.2	1.6	0.1	2.2	36.7	10	0	4.7	"Guard"	101108	52	"#7570B3"	"#007dc3"
"445"	"OKC"	30	"Steven Adams"	26	58	37	21	27	10.9	4.5	7.6	59.1	7.5	4.5	60	0.1	0	33.3	98.68	1.32	1.9	3.2	59	17.43	82.57	0	3.4	6	9.4	2.4	1.5	0.9	1.1	1.9	30.3	21	0	2.5	"Center"	203500	118	"#1B9E77"	"#007dc3"
"446"	"OKC"	77	"Mike Muscala"	28	41	23	18	12	4.6	1.6	3.9	40.3	1	0.6	60	2.9	1	35.8	25.64	74.36	0.4	0.5	81.8	8.7	26.09	65.22	0.3	2	2.3	0.8	0.3	0.2	0.3	1.2	9.7	0	0	-0.4	"Center"	NA	NA	"#1B9E77"	"#007dc3"
"447"	"OKC"	239	"Deonte Burton"	26	34	20	14	8.4	2.8	1.1	3.1	37.1	1.7	0.8	47.06	1.4	0.3	21.7	54.84	45.16	0.2	0.4	50	7.14	57.14	32.14	0.2	1.2	1.4	0.3	0.4	0.1	0.3	0.8	5.9	0	0	-2.3	"Forward"	NA	NA	"#D95F02"	"#007dc3"
"448"	"OKC"	162	"Abdel Nader"	26	48	33	15	15.8	6	2.1	4.6	45.5	2.4	1.3	54.17	2.2	0.8	37.1	52.17	47.83	1	1.3	77.4	16.67	43.33	40	0.3	1.6	1.9	0.7	0.8	0.4	0.4	1.4	11.1	0	0	-1.2	"Forward"	1627846	223	"#D95F02"	"#007dc3"
"449"	"OKC"	287	"Isaiah Roby"	22	3	2	1	3.8	0	0	0.3	0	0.3	0	0	0	0	0	100	0	0	0	0	NA	NA	NA	0	0.7	0.7	0	0.3	0	0	0.3	0.5	0	0	-1.3	"Forward"	NA	NA	"#D95F02"	"#007dc3"
"450"	"OKC"	154	"Hamidou Diallo"	21	38	21	17	18.4	6.1	2.6	5.8	45.2	4.9	2.4	48.98	0.9	0.2	20	84.48	15.52	0.7	1.2	62.2	11.48	78.69	9.84	0.8	2.4	3.2	0.6	1	0.7	0.2	2.2	12.7	2	0	0.4	"Guard"	NA	NA	"#7570B3"	"#007dc3"
"451"	"OKC"	24	"Shai Gilgeous-Alexander"	21	63	39	24	35.1	19.3	7	14.8	47.3	11.3	5.8	51.33	3.5	1.2	35.1	76.35	23.65	4	5	80.1	20.73	60.1	18.65	0.7	5.4	6.1	3.3	1.9	1.1	0.7	1.7	35.2	9	1	2.3	"Guard"	1628983	36	"#7570B3"	"#007dc3"
"452"	"OKC"	23	"Shai Gilgeous-Alexander"	21	63	39	24	35.1	19.3	7	14.8	47.3	11.3	5.8	51.33	3.5	1.2	35.1	76.35	23.65	4	5	80.1	20.73	60.1	18.65	0.7	5.4	6.1	3.3	1.9	1.1	0.7	1.7	35.2	9	1	2.3	"Forward"	1628983	36	"#D95F02"	"#007dc3"
"453"	"OKC"	196	"Darius Bazley"	19	53	32	21	17.2	4.5	1.7	4.3	38.3	2.4	1.1	45.83	1.9	0.6	30	55.81	44.19	0.6	0.9	68.1	13.33	48.89	40	0.4	3.3	3.7	0.5	0.8	0.4	0.7	0.8	12.1	0	0	-1.2	"Forward"	1629647	250	"#D95F02"	"#007dc3"
"454"	"OKC"	256	"Devon Hall"	24	5	3	2	3.9	1	0.2	1	20	0.6	0.2	33.33	0.4	0	0	60	40	0.6	0.8	75	60	40	0	0	0.2	0.2	0.6	0.2	0	0	0.2	1.9	0	0	4	"Guard"	NA	NA	"#7570B3"	"#007dc3"
"455"	"OKC"	199	"Terrance Ferguson"	21	50	30	20	23.4	4.2	1.5	4	37.2	0.9	0.6	66.67	3.1	0.9	29.7	22.5	77.5	0.3	0.4	78.9	7.14	28.57	64.29	0.5	1	1.5	0.9	0.6	0.5	0.3	2.9	9.2	0	0	-2.3	"Guard"	1628390	254	"#7570B3"	"#007dc3"
"456"	"OKC"	153	"Luguentz Dort"	20	29	22	7	22	6.2	2.2	5.4	41.4	2.9	1.4	48.28	2.5	0.8	30.1	53.7	46.3	1	1.2	77.8	16.13	45.16	38.71	0.5	1.3	1.9	0.7	0.5	0.8	0.1	2.7	11.6	0	0	1.7	"Guard"	NA	NA	"#7570B3"	"#007dc3"
"457"	"OKC"	191	"Darius Bazley"	19	53	32	21	17.2	4.5	1.7	4.3	38.3	2.4	1.1	45.83	1.9	0.6	30	55.81	44.19	0.6	0.9	68.1	13.33	48.89	40	0.4	3.3	3.7	0.5	0.8	0.4	0.7	0.8	12.1	0	0	-1.2	"Guard"	1629647	250	"#7570B3"	"#007dc3"
"458"	"OKC"	127	"Nerlens Noel"	25	55	35	20	18.4	7.7	3.2	4.6	68.5	4.5	3.2	71.11	0.1	0	33.3	97.83	2.17	1.4	1.8	76.5	18.18	83.12	0	1.5	3.4	4.9	1	1	1	1.5	2.6	21.6	3	0	0.6	"Forward"	203457	185	"#D95F02"	"#007dc3"
"459"	"OKC"	286	"Kevin Hervey"	23	7	3	4	2.8	0.3	0.1	1.6	9.1	0.5	0.1	20	1.1	0	0	31.25	68.75	0	0	0	0	66.67	0	0	0.3	0.3	0.1	0	0	0	0.1	0.8	0	0	-0.9	"Forward"	NA	NA	"#D95F02"	"#007dc3"
"460"	"OKC"	43	"Nerlens Noel"	25	55	35	20	18.4	7.7	3.2	4.6	68.5	4.5	3.2	71.11	0.1	0	33.3	97.83	2.17	1.4	1.8	76.5	18.18	83.12	0	1.5	3.4	4.9	1	1	1	1.5	2.6	21.6	3	0	0.6	"Center"	203457	185	"#1B9E77"	"#007dc3"
"461"	"OKC"	192	"Mike Muscala"	28	41	23	18	12	4.6	1.6	3.9	40.3	1	0.6	60	2.9	1	35.8	25.64	74.36	0.4	0.5	81.8	8.7	26.09	65.22	0.3	2	2.3	0.8	0.3	0.2	0.3	1.2	9.7	0	0	-0.4	"Forward"	NA	NA	"#D95F02"	"#007dc3"
"462"	"OKC"	91	"Justin Patton"	22	5	2	3	4.8	1.8	0.8	2	40	1.2	0.6	50	0.8	0.2	25	60	40	0	0	0	0	66.67	33.33	0.2	0.8	1	0.4	0.4	0	0	0.8	3.2	0	0	-3.2	"Center"	NA	NA	"#1B9E77"	"#007dc3"
"463"	"OKC"	25	"Dennis Schroder"	26	63	39	24	31	19	7	15	46.8	9.9	5.1	51.52	5.1	1.9	38.1	66	34	3.1	3.7	83.9	16.32	53.68	30	0.3	3.4	3.7	4.1	2.5	0.7	0.2	2.2	29.8	0	0	3.9	"Guard"	203471	39	"#7570B3"	"#007dc3"
"464"	"OKC"	25	"Danilo Gallinari"	31	55	33	22	30.7	19.2	6	13.6	43.9	6.3	3	47.62	7.3	3	40.9	46.32	53.68	4.3	4.8	88.6	22.4	31.25	46.88	0.6	4.9	5.5	2.1	1.3	0.7	0.1	1.2	30	3	0	3.6	"Forward"	201568	38	"#D95F02"	"#007dc3"
"465"	"ORL"	85	"D.J. Augustin"	32	49	25	24	24.8	10.4	3.2	8.1	39.3	4.5	2	44.44	3.6	1.2	34.5	55.56	44.44	2.8	3.2	88.5	26.92	38.46	34.62	0.4	1.9	2.2	4.6	1.4	0.6	0	1.1	20.4	0	0	1.6	"Guard"	201571	125	"#7570B3"	"#007dc5"
"466"	"ORL"	71	"Markelle Fultz"	21	64	30	34	28.3	12.1	5	10.6	47.3	8.8	4.5	51.14	1.8	0.5	25.4	83.02	16.98	1.6	2.2	72.3	13.22	74.38	12.4	0.5	2.8	3.3	5.2	2	1.3	0.2	2	26.2	3	1	-0.8	"Guard"	1628365	104	"#7570B3"	"#007dc5"
"467"	"ORL"	228	"Gary Clark"	25	35	20	15	12.1	3.2	1.1	2.9	37.6	0.4	0.3	75	2.5	0.8	32.6	13.79	86.21	0.2	0.3	88.9	6.25	18.75	75	0.8	1.7	2.4	0.4	0.1	0.1	0.4	0.9	8.2	0	0	-0.2	"Forward"	NA	NA	"#D95F02"	"#007dc5"
"468"	"ORL"	274	"Melvin Frazier Jr."	23	15	4	11	3.4	1.2	0.4	1.1	35.3	0.6	0.1	16.67	0.5	0.3	57.1	54.55	45.45	0.1	0.3	50	8.33	16.67	75	0.1	0.2	0.3	0.1	0.2	0.3	0.1	0.5	2.6	0	0	0.1	"Forward"	NA	NA	"#D95F02"	"#007dc5"
"469"	"ORL"	251	"Melvin Frazier Jr."	23	15	4	11	3.4	1.2	0.4	1.1	35.3	0.6	0.1	16.67	0.5	0.3	57.1	54.55	45.45	0.1	0.3	50	8.33	16.67	75	0.1	0.2	0.3	0.1	0.2	0.3	0.1	0.5	2.6	0	0	0.1	"Guard"	NA	NA	"#7570B3"	"#007dc5"
"470"	"ORL"	141	"Michael Carter-Williams"	28	42	19	23	18.4	7.2	2.5	5.8	43.4	4.2	2	47.62	1.6	0.5	29.4	72.41	27.59	1.7	2.1	82.8	23.61	55.56	20.83	1	2.3	3.3	2.4	1.1	1.1	0.5	1.9	18.3	0	0	0.5	"Guard"	NA	NA	"#7570B3"	"#007dc5"
"471"	"ORL"	83	"Khem Birch"	27	40	16	24	19.4	3.8	1.4	2.9	48.7	2.9	1.4	48.28	0	0	0	100	0	1	1.7	61.2	26.32	73.68	0	1.8	2.8	4.5	0.9	0.6	0.4	0.5	1.8	12.7	0	0	-2.4	"Center"	NA	NA	"#1B9E77"	"#007dc5"
"472"	"ORL"	158	"James Ennis III"	29	61	39	22	17.3	6	2.1	4.8	43.5	2.5	1.3	52	2.3	0.8	33.8	52.08	47.92	1	1.3	80.8	16.67	43.33	40	1	2.3	3.3	0.9	0.7	0.5	0.3	1.8	12.9	0	0	0	"Forward"	203516	221	"#D95F02"	"#007dc5"
"473"	"ORL"	26	"Evan Fournier"	27	61	26	35	31.7	18.8	6.7	14.2	47	7.5	4	53.33	6.7	2.7	40.6	52.82	47.18	2.8	3.4	82	14.89	42.55	43.09	0.3	2.3	2.6	3.2	2	1.1	0.2	2.4	28.8	0	0	-2	"Guard"	203095	41	"#7570B3"	"#007dc5"
"474"	"ORL"	287	"Vic Law"	24	5	1	4	1.9	0	0	0.6	0	0.4	0	0	0.2	0	0	66.67	33.33	0	0.4	0	NA	NA	NA	0	0.2	0.2	0	0	0	0	0	0.2	0	0	-0.4	"Forward"	NA	NA	"#D95F02"	"#007dc5"
